Time	LAT	LON	Depth	Mag
2009/09/01 12:02:18.2000	35.554	140.952	10	4.9
2009/09/01 17:33:39.6000	-19.703	-177.769	574	5
2009/09/01 20:31:50.5000	-23.734	69.534	10	4.6
2009/09/01 20:33:15.0000	2.478	126.973	23	4.5
2009/09/01 20:56:17.7000	48.543	154.585	65	4.5
2009/09/01 23:47:48.5000	-1.296	99.523	44	5.1
2009/09/01 23:49:14.4000	15.192	146.732	35	4.8
2009/09/02 00:37:01.2000	-9.306	154.041	62	4.9
2009/09/02 02:08:19.6000	-1.422	99.462	50	4.7
2009/09/02 04:13:07.5000	37.844	95.487	10	4.5
2009/09/02 07:55:01.1000	-7.809	107.259	46	7
2009/09/02 09:28:45.9000	-8.063	107.255	51	4.9
2009/09/02 11:53:57.7000	49.129	152.079	245	4.4
2009/09/02 12:24:39.9000	43.855	147.795	56	5
2009/09/02 16:27:30.7000	55.227	165.315	10	4.6
2009/09/02 23:27:18.6000	-21.894	-174.635	78	4.8
2009/09/03 01:43:30.2000	33.539	142.55	34	4.5
2009/09/03 04:55:04.9000	-3.395	135.573	40	4.8
2009/09/03 09:05:21.0000	-5.261	145.85	72	4.8
2009/09/03 16:58:08.9000	-4.729	134.147	35	5.1
2009/09/03 20:19:09.2000	-19.695	-177.55	513	4.5
2009/09/04 00:42:53.2000	19.073	-46.131	10	4.9
2009/09/04 00:46:29.0000	11.245	-85.451	218	4.8
2009/09/04 00:52:07.1000	-6.338	104.752	38	5.4
2009/09/04 01:18:16.1000	34.348	140.698	35	4.5
2009/09/04 02:30:29.6000	35.669	139.951	41	4.8
2009/09/04 07:07:30.8000	-6.206	130.765	106	5.4
2009/09/04 08:12:57.2000	37.638	95.722	10	4.3
2009/09/04 08:47:31.5000	-1.469	99.379	35	4.5
2009/09/04 09:59:45.2000	-4.863	152.956	93	5
2009/09/04 22:16:47.5000	-48.288	31.626	10	5.4
2009/09/05 00:47:25.8000	36.634	-12.532	10	4.4
2009/09/05 01:59:35.0000	37.157	139.974	95	4.6
2009/09/05 03:58:39.6000	-15.094	-70.238	212	5.2
2009/09/05 07:28:35.9000	34.272	82.005	50	4.5
2009/09/05 08:59:22.9000	37.881	95.721	10	4.2
2009/09/05 10:12:36.2000	-1.673	99.105	21	4.7
2009/09/06 01:04:19.6000	-5.539	151.683	77	4.8
2009/09/06 01:14:45.3000	13.766	93.699	35	4.6
2009/09/06 03:20:55.5000	35.559	-120.8	5	4
2009/09/06 04:59:17.7000	-5.355	150.74	161	4.7
2009/09/06 05:02:45.4000	8.62	-82.991	48	4.6
2009/09/06 09:19:28.4000	12.871	144.555	75	5
2009/09/06 21:13:30.1000	-22.721	171.152	52	5
2009/09/06 21:49:42.4000	41.487	20.432	3	5.3
2009/09/06 22:32:29.0000	37.441	71.833	140	4.2
2009/09/06 22:50:29.4000	-18.754	-174.866	98	4.9
2009/09/07 03:53:24.3000	-8.89	159.131	205	4.7
2009/09/07 03:58:07.9000	3.209	127.031	35	4.8
2009/09/07 06:46:04.7000	-6.684	101.662	35	4.6
2009/09/07 12:09:14.6000	-9.138	127.227	63	4.7
2009/09/07 14:42:22.8000	23.606	126.318	10	4.8
2009/09/07 16:12:22.6000	-10.196	110.626	23	6.1
2009/09/07 16:24:27.7000	42.167	142.824	71	5
2009/09/07 21:26:32.2000	38.591	14.111	21	4.9
2009/09/07 22:41:37.4000	42.669	43.428	15	5.8
2009/09/07 22:49:29.9000	42.727	43.477	10	4.9
2009/09/07 23:18:04.6000	23.153	-108.966	10	4.1
2009/09/07 23:21:03.1000	42.783	43.353	10	4.3
2009/09/08 01:38:30.4000	-49.165	121.601	10	4.9
2009/09/08 03:39:52.6000	5.259	94.314	58	5
2009/09/08 05:14:33.3000	17.737	-95.418	114	5
2009/09/08 08:26:00.9000	4.668	-76.644	81	4.9
2009/09/08 08:32:21.9000	-20.983	-178.475	577	4.6
2009/09/08 09:17:42.6000	-21.415	-176.345	140	5.1
2009/09/08 15:18:18.6000	-7.797	117.414	286	5.1
2009/09/08 18:51:22.8000	1.129	120.903	23	5.5
2009/09/08 22:22:29.0000	-20.902	-68.411	115	4.9
2009/09/08 23:49:56.7000	-20.76	168.479	35	4.2
2009/09/09 00:07:16.9000	10.268	93.843	171	4.6
2009/09/09 04:02:14.3000	-5.466	103.606	74	5
2009/09/09 06:45:47.7000	-24.729	-174.931	10	4.9
2009/09/09 10:33:06.6000	-32.291	179.775	346	5.1
2009/09/09 16:13:52.0000	20.182	143.55	104	4.7
